X_follower_count,X_following_count,X_listed_count,X_mentions_received,X_retweets_received,X_mentions_sent,X_retweets_sent,X_posts,X_network_feature_1,X_network_feature_2,X_network_feature_3,Y_follower_count,Y_following_count,Y_listed_count,Y_mentions_received,Y_retweets_received,Y_mentions_sent,Y_retweets_sent,Y_posts,Y_network_feature_1,Y_network_feature_2,Y_network_feature_3,X_social_than_Y?
5708519,73,16462,2138.529762,828.594372,0.201006717,0.201006717,0.713886597,4486,53.5978998,4294.502078,7360349,135,43610,24946.30013,19194.00215,10.64789459,2.707247054,16.53247746,46916,27.32031992,868.4865891,1
110,186,20,0.713886597,0.201006717,0.679044281,0.201006717,2.238458671,11,192,4622,54463,7728,2617,230.6467145,45.50576631,33.73543684,4.184997009,21.49367679,451,278.0514541,8599.149888,0
21641,1219,248,180.9130117,51.59658351,11.4186573,2.222317644,10.35324005,379,38.44297082,1360.366048,85148,67087,5123,300.6809122,136.2347315,10.96069795,0.201006717,143.7585475,578,225.8832753,9610.39547,0
4413,261,185,14.7246039,0.201006717,8.062284731,1.721510214,5.127441635,31,129.6956522,5589.869565,1443,289,133,0.679044281,0.201006717,0.719067202,0.201006717,1.734569365,11,20,30,0
78133,719,3700,331.1889671,178.2863128,10.37253369,4.83366274,14.35872757,692,102.9869565,3807.766667,638,961,26,7.887696679,1.237180017,9.53985933,1.740272254,5.90647444,18,230.625,14057.5,1
28663,3597,29,1.502868502,0.591996957,0.201006717,0.201006717,0.201006717,13,22.66666667,248.3333333,723810,368,7277,3390.860389,634.92733,7.162113639,3.716452541,12.9681719,5220,33.59848771,1366.213611,1
385,509,36,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,3116,3272,67,8.2499951,5.142225602,0.201006717,0.201006717,2.218135957,27,25,561.9444444,0
501093,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,6225480,421,40526,33065.20452,19632.89507,12.58478649,8.680423071,23.77374618,61852,30.29783072,1145.07744,0
1770,580,171,10.32369657,2.363249976,4.648224906,1.217791339,7.627321654,24,114.5,1853.428571,7564,1751,201,43.20373194,7.163322255,13.52931409,2.239453397,9.126492649,95,68.5,2023.627907,0
293,355,27,1.128685458,0.201006717,0.201006717,0.201006717,0.201006717,12,20,92.5,18375,538,531,5.632383044,2.018017413,0.201006717,0.201006717,0.201006717,23,57.92307692,1445.153846,0
11068,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,125522,13741,10893,535.4076653,188.7761361,21.97257288,2.720409299,22.33680911,1073,249.7641597,6758.430826,0
11477,1991,1089,62.40379413,18.93547864,25.41727993,2.182850762,33.98843737,136,342.8425197,6552.992126,282315,2154,1684,77.62561886,28.32207989,15.03779781,1.67588317,10.02035749,178,399.3117647,32050.81176,0
4810,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,125522,13741,10893,535.4076653,188.7761361,21.97257288,2.720409299,22.33680911,1073,249.7641597,6758.430826,0
4920,4111,180,67.4227529,10.44380896,21.6666951,0.201006717,15.80148504,154,67.62328767,2901.746575,3263,873,130,30.57060931,15.36847308,0.201006717,0.201006717,0.201006717,78,304.8028169,5202.28169,0
278,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,33679,29367,903,256.8297081,47.83926133,13.11251004,0.679044281,24.58441076,238,92.77922078,3522.194805,0
2273921,4564,11966,13564.81068,5889.04849,25.91144658,5.583721953,132.4124166,21688,26.85936431,1143.202016,163155,946,4495,364.3511368,156.0864047,23.21533608,7.18003958,19.21030904,698,102.9386591,1839.650499,1
5201,2235,233,46.00879423,27.05900546,9.698784752,5.17659719,8.742394816,105,116.5876289,2262.690722,9542830,2109,17917,8672.716573,1337.141602,14.75399194,3.676761442,6.227250269,12262,36.38513842,3443.41185,0
96581,127,383,163.1234685,86.64292991,13.18049022,4.678266476,24.17928922,306,29.20875421,2142.074074,100161,31423,4699,573.8834768,75.59992824,13.32723028,0.201006717,16.92841347,768,140.1950585,4362.485046,0
15435,713,767,111.9870918,44.64388989,13.89246651,0.683872943,13.00795496,212,172.495098,3316.617647,2256601,775,22690,977.9286653,422.8515794,1.731422328,0.729585929,1.695513484,1927,61.48783014,3873.376489,0
10743,975,32,1.268843508,0.734925112,0.734925112,0.201006717,0.734925112,12,70.5,3482.5,1097145,870,10611,146.3313548,39.79673281,0.201006717,0.201006717,0.703680288,298,33.70989761,792.6143345,0
1770,580,171,10.32369657,2.363249976,4.648224906,1.217791339,7.627321654,24,114.5,1853.428571,6241,595,499,135.1547653,53.8479811,3.666535634,0.693677084,9.548101579,240,229.7296137,5642.39485,1
9143,712,477,22.24404187,5.62704609,30.33186983,5.077334352,14.0335185,46,143.1388889,4738.166667,462081,331757,910,402.1968601,272.5031546,0.201006717,0.201006717,0.201006717,738,44.63387978,2573.060109,0
5991,1655,298,79.17914236,7.732906157,3.031906142,0.201006717,2.563381526,126,83.99152542,2533.949153,48721,22885,952,123.8496085,37.15780218,0.201006717,0.201006717,0.201006717,239,100.3433476,4461.682403,1
224196,312,6210,113.4505604,23.70811408,0.201006717,0.201006717,11.56595751,221,74.92523364,7241.663551,98798,2394,5630,771.5907106,344.3668601,16.72222551,10.18440145,21.55483797,1340,81.63973314,2110.33358,0
1093,121,60,5.436562676,1.864915476,0.201006717,0.201006717,0.201006717,20,41.5,1442.3,6006,946,212,30.10041602,6.661656753,1.674337951,0.698653552,1.176691116,78,70.64705882,1513.985294,0
1093,1014,51,0.201006717,0.201006717,2.268539049,0.201006717,3.274698694,10,20,30,638,961,26,7.887696679,1.237180017,9.53985933,1.740272254,5.90647444,18,230.625,14057.5,1
11380,302,785,10.79305614,5.856195847,3.735095128,0.674263905,1.676100305,35,55.16,776.92,231,325,23,3.977337923,0.580384156,0.674263905,0.201006717,0.674263905,19,20.77777778,175.2222222,1
236173,898,2814,154.3871468,47.94215292,25.08320258,5.101450137,25.21414485,317,179.2006472,5161.31068,1890,509,123,2.003161692,0.201006717,0.201006717,0.201006717,0.713886597,14,37.75,600.25,1
39312,888,1630,80.99004141,17.88721383,6.455353801,1.128685458,2.140641417,173,152.0306748,2961.515337,823491,2707,13272,175.2153114,57.34645238,13.3098918,5.231588406,10.09749556,361,78.41408451,3553.250704,1
11068,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,39272,888,1630,80.99004141,17.88721383,6.455353801,1.128685458,2.140641417,173,152.0306748,2961.515337,0
3081555,119274,336,38.34603984,19.89902161,0.201006717,0.201006717,0.201006717,76,75.64179104,17618.0597,53688,1791,516,382.8777394,125.4498898,0.201006717,0.201006717,0.201006717,609,35.17656766,3117.463696,0
3015,1667,105,4.259366812,1.065934126,2.67022292,1.196300387,2.655442311,19,119.6666667,2207.666667,1219,238,69,36.92747832,5.211458368,2.69486685,0.201006717,2.674859431,61,65.94230769,1060.730769,1
615,653,54,23.5544128,2.100972231,11.28912418,3.733010817,11.73089019,44,96.5,2535.852941,3732,325,123,34.29687025,5.435064444,11.75792759,1.221637679,7.167191034,71,99.40322581,5951.354839,0
1912282,33435,14911,76319.07722,263.9088914,4.346482805,1.247593556,8.286230486,21974,39.24536275,1057.420978,608,640,31,25.06595278,0.201006717,6.13916823,0.201006717,5.529524167,40,73.63636364,1483.636364,1
263664,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,3116,3272,67,8.2499951,5.142225602,0.201006717,0.201006717,2.218135957,27,25,561.9444444,1
22818,2685,1231,41.58037435,8.431451771,0.201006717,0.201006717,0.201006717,94,147.1785714,3069.130952,7224,2311,328,6.30100308,0.201006717,0.201006717,0.201006717,0.201006717,22,110,3934,1
32392,2662,1081,129.2837635,42.9842617,44.50057532,1.16673917,55.02567509,281,204.2977941,7275.231618,3116,3272,67,8.2499951,5.142225602,0.201006717,0.201006717,2.218135957,27,25,561.9444444,1
104953,29181,3416,407.7110826,11.18506195,0.201006717,0.201006717,0.201006717,778,59.02067183,1619.144703,2941,3164,213,9.738392601,1.157081845,3.723513151,1.208182301,4.191547511,24,98.4,1528.933333,1
128355,253,962,280.076854,155.5040995,4.299071861,0.201006717,38.86813977,476,49.99364407,1673.379237,122,283,25,2.890347072,0.201006717,0.201006717,0.201006717,1.206353858,15,116.6,1444.2,1
132150,56611,1800,776.4215744,27.5802415,51.84382793,0.683872943,35.18769405,814,291.1167076,12816.25184,67746,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,1
4810,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,3166423,316,623,2506.690858,1960.241853,25.92685046,4.760036155,201.0755933,4811,27.90617384,1724.698822,0
158517,154197,1610,599.2157581,160.3805728,0.201006717,0.201006717,0.201006717,801,142.252802,11544.81196,4770,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,1
7185748,70,29199,58293.91292,36165.48719,0.201006717,0.201006717,9.004792827,88164,24.06106579,679.1564853,504014,3149,12792,623.6006214,285.2664579,8.972180325,2.098815846,9.613646648,1290,68.53281853,1584.489575,1
8048151,41,85878,5039.831558,3060.059579,0.201006717,0.201006717,0.664846087,10895,41.61153042,3637.919978,5629647,51723,54644,9789.802433,4750.15712,11.89965879,1.725332035,13.67892602,20135,37.23684211,1383.646477,1
1607591,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,158477,154197,1610,599.2157581,160.3805728,0.201006717,0.201006717,0.201006717,801,142.252802,11544.81196,1
5991,1655,298,79.17914236,7.732906157,3.031906142,0.201006717,2.563381526,126,83.99152542,2533.949153,3751,1675,262,1.130982156,0.633335321,0.201006717,0.201006717,0.703680288,12,20,37.5,1
7185748,70,29199,58293.91292,36165.48719,0.201006717,0.201006717,9.004792827,88164,24.06106579,679.1564853,25370,20912,481,2.965186451,1.433631996,2.167308424,2.167308424,5.065488764,17,248.5714286,9970.714286,1
1634528,12607,38445,25451.41944,9870.67083,43.51971865,14.52437277,33.38283554,23949,44.4788244,2329.088294,3302490,550784,20026,1873.272253,412.2035448,82.63437872,1.191924161,85.62740896,3701,89.15087248,3486.096107,1
41417,111,737,65.09930548,33.05569173,9.181460925,3.174730368,21.66475102,132,34.99186992,2074.910569,541621,2180,10426,4836.739718,1962.919777,27.85116964,0.201006717,65.94604783,8560,79.1202268,4891.4109,0
1483,289,133,0.679044281,0.201006717,0.719067202,0.201006717,1.734569365,11,20,30,78093,719,3700,331.1889671,178.2863128,10.37253369,4.83366274,14.35872757,692,102.9869565,3807.766667,0
11477,1991,1089,62.40379413,18.93547864,25.41727993,2.182850762,33.98843737,136,342.8425197,6552.992126,185626,1041,15137,532.0277478,108.6904608,26.2238075,0.669531334,27.33034513,938,192.9862288,5351.646186,0
32392,2662,1081,129.2837635,42.9842617,44.50057532,1.16673917,55.02567509,281,204.2977941,7275.231618,1834017,813,30642,3348.533818,776.8528545,58.66370361,14.61658689,35.31941925,6271,73.22601447,2692.894778,0
630,630,46,1.196300387,0.201006717,1.679166613,0.201006717,2.123301583,12,20.5,127.5,243,432,30,0.201006717,0.201006717,0.679044281,0.679044281,0.679044281,10,20,30,1
120822,508,6268,1320.768172,291.0786626,10.05995178,4.62778029,12.61023224,2312,80.59658849,2043.164606,3081515,119274,336,38.34603984,19.89902161,0.201006717,0.201006717,0.201006717,76,75.64179104,17618.0597,1
282355,2154,1684,77.62561886,28.32207989,15.03779781,1.67588317,10.02035749,178,399.3117647,32050.81176,229,188,28,1.516614742,0.201006717,0.201006717,0.201006717,0.201006717,13,225,3952.666667,1
41417,111,737,65.09930548,33.05569173,9.181460925,3.174730368,21.66475102,132,34.99186992,2074.910569,1912242,33435,14911,76319.07722,263.9088914,4.346482805,1.247593556,8.286230486,21974,39.24536275,1057.420978,0
800,1037,49,4.584929025,0.624731982,10.27071572,4.064917479,8.846311587,21,212.3636364,3885.727273,117923,1339,9970,379.5104596,134.6204461,22.58966139,5.134538335,21.86753221,801,205.5420326,5565.939774,0
67786,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,130888,5449,398,28.88332813,11.34750796,1.750427275,0.201006717,52.38378606,61,38.90196078,4036.686275,1
539,513,36,4.431446838,1.07624353,0.201006717,0.201006717,0.724300136,20,111.9,2808.9,96541,127,383,163.1234685,86.64292991,13.18049022,4.678266476,24.17928922,306,29.20875421,2142.074074,0
627999,150906,6840,492.8076911,149.410859,42.52187799,2.641362068,30.55613155,693,255.7872648,12007.04342,638,961,26,7.887696679,1.237180017,9.53985933,1.740272254,5.90647444,18,230.625,14057.5,1
3772,325,123,34.29687025,5.435064444,11.75792759,1.221637679,7.167191034,71,99.40322581,5951.354839,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,1
3688,3381,105,5.587154402,2.805405259,5.188178535,1.196300387,7.604286832,21,29.41666667,519.0833333,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,0
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,10703,975,32,1.268843508,0.734925112,0.734925112,0.201006717,0.734925112,12,70.5,3482.5,0
173922,2844,16348,693.0949965,171.5942614,13.62594777,2.675830452,15.14937338,1333,288.1329827,9337.214876,1231,353,125,0.734925112,0.734925112,0.201006717,0.201006717,0.201006717,11,29,1126,1
64176,16152,128,2.317145303,1.401396322,0.201006717,0.201006717,0.201006717,15,20.8,98.6,275,600,25,0.201006717,0.201006717,0.683872943,0.201006717,0.683872943,10,20,30,0
1190,967,89,1.154993223,0.201006717,0.683872943,0.201006717,0.683872943,12,34.5,1236.5,3903,1099,188,6.520946616,2.102572608,2.201647528,0.201006717,2.201647528,25,115.8,2218.733333,0
488603,38897,6686,89.85917009,10.28713155,4.599331504,1.142883651,4.594551128,180,416.4327485,14255.17544,5342850,33441,19735,347272.4779,104699.3484,22.81767875,3.305800406,26.97053154,213728,25.34820264,1260.512781,1
278,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,1213,729,87,1.162007568,1.162007568,3.285572519,0.201006717,4.306306575,12,20.5,347.5,0
1097185,870,10611,146.3313548,39.79673281,0.201006717,0.201006717,0.703680288,298,33.70989761,792.6143345,282,773,25,3.133476397,0.693677084,3.148797559,0.674263905,2.104616217,16,48.5,584.5,1
15435,713,767,111.9870918,44.64388989,13.89246651,0.683872943,13.00795496,212,172.495098,3316.617647,15012,1985,690,197.0148337,41.91541785,51.29282822,1.679017817,46.70292482,360,103.4039548,3163.562147,0
917,453,72,21.81269839,4.718048138,7.950354128,2.24883584,5.271894314,42,86.91176471,1149.441176,48787,898,1256,494.4774908,148.2069845,6.06339131,3.633492227,42.35139216,1007,52.90277778,1901.071429,0
232001,187,2424,104.3406655,10.92758611,3.854385037,1.226818284,1.760736679,232,64.04035874,6164.215247,92472,732,5279,283.0064083,70.57949323,7.574525577,1.192824753,6.083829963,588,117.3859348,4668.421955,0
1093,121,60,5.436562676,1.864915476,0.201006717,0.201006717,0.201006717,20,41.5,1442.3,2024,1983,90,1.51368694,0.201006717,0.669531334,0.201006717,2.657552606,13,94.66666667,2376.333333,0
182648,1442,3851,291.6898194,148.0059153,47.09837859,0.201006717,31.90648511,577,296.4965157,8068.066202,5695,982,497,60.26244179,3.299955297,10.62478904,0.201006717,9.638285897,121,244.2252252,7557.405405,1
627999,150906,6840,492.8076911,149.410859,42.52187799,2.641362068,30.55613155,693,255.7872648,12007.04342,501053,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,0
508263,594,16358,7238.62154,1756.620468,15.6573514,4.535148519,47.24264771,12463,67.61790808,2344.93336,602,233,61,1.11897342,0.616299849,2.211701,0.703680288,0.703680288,12,47.5,558.5,1
100886,184,1801,1024.888986,287.7865282,9.179513243,3.689863415,10.2217012,1753,50.7592068,1281.028329,220252,397,1082,905.0945614,280.0150688,26.87804412,6.087386529,27.29596401,1806,33.66191781,1405.807671,0
39312,888,1630,80.99004141,17.88721383,6.455353801,1.128685458,2.140641417,173,152.0306748,2961.515337,163155,946,4495,364.3511368,156.0864047,23.21533608,7.18003958,19.21030904,698,102.9386591,1839.650499,0
1445570,300,6757,104.3581791,27.12944469,6.927122685,2.124240345,5.542540025,229,280.739726,13683.17352,804,932,52,2.67382835,0.724300136,2.118425117,0.674263905,1.645167929,14,20,98.5,1
44077,153,2364,90.40844304,40.73793376,2.232316725,0.201006717,1.719436844,198,132.1914894,2152.702128,1205176,3369,398,111.5900197,49.43201037,3.115558496,0.669531334,5.023072754,187,75.48333333,62416.91667,1
53728,1791,516,382.8777394,125.4498898,0.201006717,0.201006717,0.201006717,609,35.17656766,3117.463696,232763,360,7939,350.5295525,200.9616395,6.216980954,3.22943365,8.803837402,689,67.0969163,2404.155653,0
100201,31423,4699,573.8834768,75.59992824,13.32723028,0.201006717,16.92841347,768,140.1950585,4362.485046,203798,1109,5459,2086.471907,1116.427312,41.28728659,2.742415742,44.46277192,3058,79.96437824,1584.076101,0
6225520,421,40526,33065.20452,19632.89507,12.58478649,8.680423071,23.77374618,61852,30.29783072,1145.07744,1020,1054,82,1.915379247,0.201006717,2.094035471,0.674263905,0.674263905,14,174.75,1735,1
9500,1551,490,56.68421103,11.76027673,14.88868983,2.20337991,12.1661302,123,120.0884956,1915.672566,5695,982,497,60.26244179,3.299955297,10.62478904,0.201006717,9.638285897,121,244.2252252,7557.405405,1
220292,397,1082,905.0945614,280.0150688,26.87804412,6.087386529,27.29596401,1806,33.66191781,1405.807671,119011,119744,2286,127.2065232,34.02136303,22.4657038,0.201006717,13.25779345,216,187.9130435,6191.917874,1
8168538,116,25948,5643.388468,1575.022548,5.210421326,1.16673917,4.763374224,9906,31.97713598,2086.461592,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,1
1404,415,42,25.71068394,12.42839909,6.45320101,3.075767078,6.502912952,45,63.31428571,2021.171429,1040239,765,13695,2840.876081,1147.185391,5.614883563,1.720713758,18.05743665,4980,103.0368755,4554.141554,0
501093,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,0
20592,675,162,21.98111302,2.909313489,2.191594057,1.196300387,4.155436068,50,55.45238095,2788.52381,130888,5449,398,28.88332813,11.34750796,1.750427275,0.201006717,52.38378606,61,38.90196078,4036.686275,1
10320,5665,628,149.075931,69.49741224,0.201006717,0.201006717,6.637290508,236,93.37444934,4163.123348,11437,1991,1089,62.40379413,18.93547864,25.41727993,2.182850762,33.98843737,136,342.8425197,6552.992126,0
47056,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,1304,471,64,1.110408336,0.201006717,0.201006717,0.201006717,1.191924161,12,856,11477.5,1
501093,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,100846,184,1801,1024.888986,287.7865282,9.179513243,3.689863415,10.2217012,1753,50.7592068,1281.028329,0
2746,1758,40,8.474103508,0.642113343,1.172204904,0.201006717,1.674878475,28,104.9444444,2686.888889,10703,975,32,1.268843508,0.734925112,0.734925112,0.201006717,0.734925112,12,70.5,3482.5,1
146348,49306,9412,292.6224532,168.902038,2.616711055,0.201006717,8.071651873,610,74.80230643,1983.62603,45599,902,2661,297.7085585,73.99776771,55.76353586,6.666983608,47.72256343,561,147.4042934,2863.847943,0
1352398,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,6242,591,241,10.15896838,2.107009979,4.179587504,1.674878475,2.695509437,26,43.17647059,785.1176471,1
278,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,0
6079,3393,317,39.32089429,14.43071443,14.06926619,0.708757799,20.68021558,65,84.64912281,2178.421053,1538,1352,80,1.899879602,0.576590382,0.201006717,0.201006717,0.201006717,13,48.66666667,1049,0
108818,97,82,1.525956861,0.612146918,7.223879297,6.741013071,21.20100308,13,27.33333333,1052.333333,96541,127,383,163.1234685,86.64292991,13.18049022,4.678266476,24.17928922,306,29.20875421,2142.074074,0
2064,1983,90,1.51368694,0.201006717,0.669531334,0.201006717,2.657552606,13,94.66666667,2376.333333,2706,1758,40,8.474103508,0.642113343,1.172204904,0.201006717,1.674878475,28,104.9444444,2686.888889,1
1344,471,64,1.110408336,0.201006717,0.201006717,0.201006717,1.191924161,12,856,11477.5,65274,996,2692,453.5270998,144.2908106,7.563329065,4.095874484,6.127438393,897,88.70819304,1796.30752,0
614739,440,5749,399.2365924,135.6249389,18.73238448,0.719067202,8.188975105,679,59.19374069,2595.612519,501053,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,1
20592,675,162,21.98111302,2.909313489,2.191594057,1.196300387,4.155436068,50,55.45238095,2788.52381,2745553,7868,22749,699.6392503,214.1620422,1.208182301,0.201006717,4.784402684,1369,75.71822803,3735.916485,0
1912282,33435,14911,76319.07722,263.9088914,4.346482805,1.247593556,8.286230486,21974,39.24536275,1057.420978,681,255,37,0.708757799,0.201006717,0.201006717,0.201006717,0.201006717,11,21,178,1
414,967,26,1.103360956,0.620494729,1.669961725,0.679044281,1.66518135,12,21.5,152,221011,946,8633,7866.476015,3148.772901,0.679044281,0.201006717,25.47466019,10570,62.96207826,1528.355423,0
21641,1219,248,180.9130117,51.59658351,11.4186573,2.222317644,10.35324005,379,38.44297082,1360.366048,48,40,20,0.201006717,0.201006717,0.201006717,0.201006717,0.693677084,10,20,30,1
1607591,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,137,146,24,2.187544886,0.201006717,0.734925112,0.201006717,1.247804993,15,125.4,1220,1
54503,7728,2617,230.6467145,45.50576631,33.73543684,4.184997009,21.49367679,451,278.0514541,8599.149888,1404333,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,0
804444,1410,15163,13762.96599,10027.28459,45.36626253,4.771075947,36.8419624,23968,41.32498769,1443.825398,1730,580,171,10.32369657,2.363249976,4.648224906,1.217791339,7.627321654,24,114.5,1853.428571,1
488603,38897,6686,89.85917009,10.28713155,4.599331504,1.142883651,4.594551128,180,416.4327485,14255.17544,78093,719,3700,331.1889671,178.2863128,10.37253369,4.83366274,14.35872757,692,102.9869565,3807.766667,0
88,40,20,0.201006717,0.201006717,0.201006717,0.201006717,0.693677084,10,20,30,282,773,25,3.133476397,0.693677084,3.148797559,0.674263905,2.104616217,16,48.5,584.5,0
98838,2394,5630,771.5907106,344.3668601,16.72222551,10.18440145,21.55483797,1340,81.63973314,2110.33358,32352,2662,1081,129.2837635,42.9842617,44.50057532,1.16673917,55.02567509,281,204.2977941,7275.231618,0
71647,44302,1457,20.80712692,6.730709279,1.182411214,0.201006717,10.14913481,57,92.10638298,2176.893617,2273881,4564,11966,13564.81068,5889.04849,25.91144658,5.583721953,132.4124166,21688,26.85936431,1143.202016,1
6282,591,241,10.15896838,2.107009979,4.179587504,1.674878475,2.695509437,26,43.17647059,785.1176471,33679,29367,903,256.8297081,47.83926133,13.11251004,0.679044281,24.58441076,238,92.77922078,3522.194805,0
263664,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,1
92512,732,5279,283.0064083,70.57949323,7.574525577,1.192824753,6.083829963,588,117.3859348,4668.421955,10703,975,32,1.268843508,0.734925112,0.734925112,0.201006717,0.734925112,12,70.5,3482.5,1
15904,2279,956,49.12688244,3.644989962,14.18860603,2.237809746,8.722215076,107,217.1836735,5656.081633,103143,966,5763,293.1602467,117.3164683,9.420205587,1.157081845,8.015217094,513,109.4940476,2101.440476,1
266457,1632,6754,1321.794526,594.1806654,56.51599993,1.679364687,41.44532998,2386,86.39598997,2736.108187,119011,119744,2286,127.2065232,34.02136303,22.4657038,0.201006717,13.25779345,216,187.9130435,6191.917874,1
1525310,787,41602,6632.519065,2803.879535,16.51427192,13.11671146,44.88638224,12213,77.95732839,2382.647334,11157,1540,494,81.18502482,11.84601761,39.29612891,3.723530414,24.52205843,138,127.4318182,2511.136364,0
266457,1632,6754,1321.794526,594.1806654,56.51599993,1.679364687,41.44532998,2386,86.39598997,2736.108187,11028,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,1
823531,2707,13272,175.2153114,57.34645238,13.3098918,5.231588406,10.09749556,361,78.41408451,3553.250704,11028,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,1
2064,1983,90,1.51368694,0.201006717,0.669531334,0.201006717,2.657552606,13,94.66666667,2376.333333,264,381,29,13.05158482,2.315950475,2.665795919,0.703680288,3.134320536,31,94.33333333,2168.238095,1
206868,15236,2533,30.42021599,8.629317975,0.201006717,0.201006717,0.201006717,79,341.1884058,17484.11594,804,932,52,2.67382835,0.724300136,2.118425117,0.674263905,1.645167929,14,20,98.5,1
758,671,46,37.55340614,11.99936119,15.49583895,9.935893296,21.383757,62,53.20754717,906.4339623,221011,946,8633,7866.476015,3148.772901,0.679044281,0.201006717,25.47466019,10570,62.96207826,1528.355423,0
6169,422,437,16.9718354,6.570116956,1.17191074,0.201006717,1.17191074,42,165.65625,2881.40625,196702,2379,4646,1421.4982,620.4394442,19.47019461,10.18535163,34.05645218,2699,59.55689718,2069.958288,0
177,76,22,0.201006717,0.201006717,0.201006717,0.201006717,0.68875038,10,20,30,1607551,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,0
67786,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,100846,184,1801,1024.888986,287.7865282,9.179513243,3.689863415,10.2217012,1753,50.7592068,1281.028329,1
1352398,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,102126,333,990,3458.903268,1527.319479,61.65995332,17.13673384,186.6231427,4077,32.31026948,1666.379704,1
632008,714,7542,1229.93749,658.6601819,8.104557913,2.681131546,24.61007087,2546,55.83865939,2261.568979,146308,49306,9412,292.6224532,168.902038,2.616711055,0.201006717,8.071651873,610,74.80230643,1983.62603,1
4810,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,1607551,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,0
44084,3014,3476,447.8290517,171.2103525,47.37734163,18.52048936,42.10061936,881,352.8233296,9048.235561,345,509,36,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,1
488800,360,3693,2414.380154,1199.4432,1.68404405,1.186397215,14.08946909,3928,27.85981781,667.9832996,392748,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,0
44084,3014,3476,447.8290517,171.2103525,47.37734163,18.52048936,42.10061936,881,352.8233296,9048.235561,366470,506,3401,2335.793859,830.5278279,99.83726572,16.12311344,165.0703533,3460,37.91435912,1494.346275,0
3166463,316,623,2506.690858,1960.241853,25.92685046,4.760036155,201.0755933,4811,27.90617384,1724.698822,263624,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,0
